sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
205393,https://sofifa.com/player/205393/jack-baldwin/20/159586,J. Baldwin,Jack  Baldwin,26,6/30/1993,185,70,England,Sunderland,67,71,875000,5000,CB,Right,1,3,2,Medium/High,Lean,No,1600000,nan,SUB,15,nan,7/28/2018,2020,nan,nan,65,36,53,51,66,74,nan,nan,nan,nan,nan,nan,nan,47,42,56,67,27,44,39,21,61,50,64,65,71,63,65,46,77,77,77,17,61,62,35,41,32,72,66,71,68,11,12,6,11,14,49+2,49+2,49+2,49+2,48+2,48+2,48+2,49+2,50+2,50+2,50+2,53+2,54+2,54+2,54+2,53+2,62+2,63+2,63+2,63+2,62+2,63+2,65+2,65+2,65+2,63+2
212443,https://sofifa.com/player/212443/simone-pasa/20/159586,S. Pasa,Simone Pasa,25,1/21/1994,184,85,Italy,Pordenone,67,71,975000,1000,"CM, CB, CDM",Left,1,3,2,Medium/High,Normal,No,1600000,nan,SUB,14,nan,8/12/2019,2024,nan,nan,55,54,63,64,66,73,nan,nan,nan,nan,nan,nan,nan,51,48,66,70,49,62,50,51,67,67,54,55,57,64,70,61,78,71,78,63,62,69,62,64,48,63,68,64,63,16,16,7,14,10,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,63+2,63+2,63+2,61+2,65+2,65+2,65+2,61+2,63+2,67+2,67+2,67+2,63+2,63+2,67+2,67+2,67+2,63+2
216271,https://sofifa.com/player/216271/joost-van-aken/20/159586,J. van Aken,Joost van Aken,25,5/13/1994,193,75,Netherlands,VfL Osnabrück,67,71,875000,5000,CB,Left,1,2,2,Medium/Medium,Lean,No,nan,nan,SUB,13,Sheffield Wednesday,nan,2020,nan,nan,58,34,56,60,66,69,nan,nan,nan,nan,nan,nan,"Power Free-Kick, Leadership",40,25,68,68,33,58,26,34,67,64,61,55,59,68,49,56,76,67,72,32,60,73,35,55,44,62,62,65,61,13,7,9,7,11,51+2,51+2,51+2,52+2,52+2,52+2,52+2,52+2,55+2,55+2,55+2,55+2,60+2,60+2,60+2,55+2,61+2,66+2,66+2,66+2,61+2,62+2,66+2,66+2,66+2,62+2
219680,https://sofifa.com/player/219680/cedric-hountondji/20/159586,C. Hountondji,Cédric Hountondji,25,1/19/1994,195,81,Benin,Clermont Foot 63,67,71,875000,2000,CB,Right,1,2,2,Medium/Medium,Lean,No,1600000,nan,RCB,4,nan,7/5/2019,2021,nan,nan,52,33,51,48,66,72,nan,nan,nan,nan,nan,nan,nan,47,28,70,64,30,43,39,35,58,54,50,53,52,57,35,48,49,58,82,29,69,66,25,34,45,64,64,69,63,6,11,10,15,15,46+2,46+2,46+2,44+2,44+2,44+2,44+2,44+2,45+2,45+2,45+2,47+2,51+2,51+2,51+2,47+2,58+2,62+2,62+2,62+2,58+2,60+2,66+2,66+2,66+2,60+2
220886,https://sofifa.com/player/220886/bill-tuiloma/20/159586,B. Tuiloma,Bill Tuiloma,24,3/27/1995,178,79,New Zealand,Portland Timbers,67,71,900000,2000,"CB, CDM, RB",Right,1,3,2,Medium/Medium,Normal,No,1400000,nan,LCB,25,nan,7/27/2017,2019,RCB,20,57,44,58,58,66,71,nan,nan,nan,nan,nan,nan,Inflexible,55,39,59,64,39,58,37,32,63,58,58,56,53,63,62,61,64,71,76,39,62,66,51,60,37,63,66,68,67,6,12,16,8,14,54+2,54+2,54+2,55+2,55+2,55+2,55+2,55+2,56+2,56+2,56+2,57+2,60+2,60+2,60+2,57+2,63+2,64+2,64+2,64+2,63+2,63+2,65+2,65+2,65+2,63+2
222830,https://sofifa.com/player/222830/fausto-grillo/20/159586,F. Grillo,Fausto Grillo,26,2/20/1993,181,78,Argentina,Göztepe SK,67,71,875000,8000,"CB, LB",Left,1,3,2,Medium/Medium,Normal,No,1800000,nan,SUB,26,nan,7/10/2018,2020,nan,nan,73,35,48,62,65,74,nan,nan,nan,nan,nan,nan,nan,48,33,67,55,43,63,38,39,31,55,71,74,70,64,66,32,89,74,74,36,68,60,44,53,48,53,66,66,65,7,16,10,13,14,51+2,51+2,51+2,54+2,53+2,53+2,53+2,54+2,53+2,53+2,53+2,55+2,52+2,52+2,52+2,55+2,62+2,59+2,59+2,59+2,62+2,63+2,65+2,65+2,65+2,63+2
223265,https://sofifa.com/player/223265/mikey-devlin/20/159586,M. Devlin,Mikey Devlin,25,10/3/1993,188,79,Scotland,Aberdeen,67,71,875000,3000,CB,Right,1,3,2,Low/Medium,Normal,No,1600000,nan,SUB,6,nan,1/26/2018,2021,nan,nan,44,28,35,40,66,79,nan,nan,nan,nan,nan,nan,Power Free-Kick,28,23,70,42,24,34,24,30,33,50,44,44,37,53,42,41,76,73,81,24,80,59,25,34,37,52,66,69,68,12,13,13,7,13,41+2,41+2,41+2,36+2,38+2,38+2,38+2,36+2,37+2,37+2,37+2,39+2,43+2,43+2,43+2,39+2,53+2,56+2,56+2,56+2,53+2,56+2,66+2,66+2,66+2,56+2
237226,https://sofifa.com/player/237226/jesper-nyholm/20/159586,J. Nyholm,Jesper Nyholm,25,9/10/1993,183,74,Sweden,AIK,67,71,875000,3000,CB,Right,1,3,2,Medium/Medium,Normal,No,1200000,nan,RES,5,nan,1/1/2017,2019,nan,nan,80,45,53,64,66,66,nan,nan,nan,nan,nan,nan,nan,43,42,61,63,32,61,40,21,64,63,76,83,83,51,71,56,81,58,70,47,64,73,45,50,30,57,63,65,67,9,7,11,10,7,55+2,55+2,55+2,57+2,56+2,56+2,56+2,57+2,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,62+2,63+2,63+2,63+2,62+2,63+2,65+2,65+2,65+2,63+2
239179,https://sofifa.com/player/239179/zoran-arsenic/20/159586,Z. Arsenić,Zoran Arsenić,25,6/2/1994,187,75,Croatia,Jagiellonia Białystok,67,71,875000,3000,"CB, RB",Right,1,3,2,High/Medium,Lean,No,1200000,nan,LCB,15,nan,2/1/2019,2022,nan,nan,68,39,52,54,66,72,nan,nan,nan,nan,nan,nan,nan,57,32,56,62,42,52,41,37,51,57,66,70,50,48,60,58,76,71,75,35,63,67,38,37,36,62,66,69,69,15,10,12,9,10,50+2,50+2,50+2,50+2,49+2,49+2,49+2,50+2,49+2,49+2,49+2,53+2,52+2,52+2,52+2,53+2,63+2,61+2,61+2,61+2,63+2,63+2,65+2,65+2,65+2,63+2
239928,https://sofifa.com/player/239928/tobias-muller/20/159586,T. Müller,Tobias Müller,24,7/8/1994,188,80,Germany,1. FC Magdeburg,67,71,900000,2000,CB,Right,1,4,2,Medium/Medium,Normal,No,1400000,nan,LCB,5,nan,7/1/2018,2022,nan,nan,67,26,45,45,67,71,nan,nan,nan,nan,nan,nan,nan,28,20,65,59,22,34,22,24,58,53,65,68,61,61,57,42,75,64,75,25,67,68,22,39,30,64,67,67,64,10,5,13,9,8,43+2,43+2,43+2,42+2,42+2,42+2,42+2,42+2,44+2,44+2,44+2,45+2,50+2,50+2,50+2,45+2,58+2,62+2,62+2,62+2,58+2,60+2,66+2,66+2,66+2,60+2
241999,https://sofifa.com/player/241999/jean-claude-billong/20/159586,J. Billong,Jean-Claude Billong,25,12/28/1993,192,88,France,US Salernitana 1919,67,71,875000,2000,CB,Right,1,3,2,Medium/High,Stocky,No,1500000,#Strength,SUB,2,nan,7/15/2019,2023,nan,nan,53,34,46,46,66,73,nan,nan,nan,nan,nan,nan,nan,39,25,64,59,36,47,32,32,46,43,54,52,42,60,40,54,68,56,86,30,64,56,28,38,53,53,66,72,71,7,11,8,6,12,45+2,45+2,45+2,43+2,43+2,43+2,43+2,43+2,44+2,44+2,44+2,45+2,48+2,48+2,48+2,45+2,56+2,58+2,58+2,58+2,56+2,58+2,66+2,66+2,66+2,58+2
252085,https://sofifa.com/player/252085/pablo-trigueros-estrada/20/159586,Pablo Trigueros,Pablo Trigueros Estrada,26,4/4/1993,188,75,Spain,SD Ponferradina,67,71,875000,3000,CB,Right,1,3,2,Medium/Medium,Lean,No,1400000,nan,RCB,4,nan,7/1/2018,2020,nan,nan,57,37,47,45,66,71,nan,nan,nan,nan,nan,nan,nan,33,32,63,60,32,33,37,29,50,59,58,57,47,63,54,55,68,68,73,30,70,63,37,45,45,64,67,68,67,10,6,6,6,9,48+2,48+2,48+2,45+2,47+2,47+2,47+2,45+2,47+2,47+2,47+2,48+2,52+2,52+2,52+2,48+2,58+2,62+2,62+2,62+2,58+2,60+2,66+2,66+2,66+2,60+2
194785,https://sofifa.com/player/194785/tom-flanagan/20/159586,T. Flanagan,Tom Flanagan,27,1/17/1992,188,76,Northern Ireland,Sunderland,67,70,825000,5000,CB,Right,1,3,2,Medium/Medium,Lean,No,1500000,nan,LCB,12,nan,6/28/2018,2020,SUB,18,63,33,53,59,65,74,nan,nan,nan,nan,nan,nan,Power Free-Kick,61,34,68,56,19,57,30,29,53,58,61,64,72,61,61,32,68,70,77,41,75,63,13,50,30,52,64,67,66,10,11,6,9,14,46+2,46+2,46+2,51+2,47+2,47+2,47+2,51+2,50+2,50+2,50+2,53+2,53+2,53+2,53+2,53+2,62+2,62+2,62+2,62+2,62+2,63+2,66+2,66+2,66+2,63+2
199748,https://sofifa.com/player/199748/jonas-knudsen/20/159586,J. Knudsen,Jonas Knudsen,26,9/16/1992,185,82,Denmark,Malmö FF,67,70,850000,3000,"CB, LWB",Left,1,3,2,High/Medium,Normal,No,1200000,nan,SUB,3,nan,7/17/2019,2023,nan,nan,66,45,62,65,67,72,nan,nan,nan,nan,nan,nan,"Leadership, Long Shot Taker (CPU AI Only)",67,25,64,61,29,62,64,62,63,64,66,66,74,63,75,70,70,81,70,64,66,65,64,59,41,56,66,69,68,13,13,13,8,15,56+2,56+2,56+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,61+2,63+2,63+2,63+2,61+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,66+2
205911,https://sofifa.com/player/205911/marco-chiosa/20/159586,M. Chiosa,Marco Chiosa,25,11/19/1993,181,77,Italy,Virtus Entella,67,70,850000,1000,CB,Left,1,3,2,Medium/High,Lean,No,1400000,nan,RCB,46,nan,1/27/2019,2023,nan,nan,73,17,43,58,67,68,nan,nan,nan,nan,nan,nan,nan,52,12,64,54,17,56,48,17,39,56,74,72,71,55,71,25,80,67,68,12,67,64,43,24,22,59,67,69,68,13,13,10,14,6,43+2,43+2,43+2,48+2,45+2,45+2,45+2,48+2,45+2,45+2,45+2,51+2,47+2,47+2,47+2,51+2,62+2,58+2,58+2,58+2,62+2,63+2,65+2,65+2,65+2,63+2
208462,https://sofifa.com/player/208462/robin-propper/20/159586,R. Pröpper,Robin Pröpper,25,9/23/1993,192,84,Netherlands,Heracles Almelo,67,70,850000,3000,CB,Right,1,3,2,Medium/High,Normal,No,1300000,nan,LCB,4,nan,7/1/2016,2020,nan,nan,45,52,59,52,66,74,nan,nan,nan,nan,nan,nan,Avoids Using Weaker Foot,40,44,70,64,34,48,62,67,66,58,44,46,56,60,45,74,70,69,80,58,66,64,36,59,44,63,71,63,61,11,8,6,14,14,54+2,54+2,54+2,50+2,52+2,52+2,52+2,50+2,54+2,54+2,54+2,52+2,59+2,59+2,59+2,52+2,58+2,64+2,64+2,64+2,58+2,59+2,66+2,66+2,66+2,59+2
213509,https://sofifa.com/player/213509/lucas-alves-de-araujo/20/159586,Lucas,Lucas Alves de Araujo,26,7/22/1992,193,89,Brazil,FC Luzern,67,70,850000,5000,CB,Right,1,3,2,Medium/Medium,Normal,No,1300000,nan,RCB,5,nan,1/1/2017,2020,nan,nan,51,28,40,36,67,73,nan,nan,nan,nan,nan,nan,nan,25,23,70,57,32,25,33,25,42,52,47,54,38,53,38,40,75,68,83,24,52,64,30,31,37,58,65,71,65,14,13,10,10,8,43+2,43+2,43+2,37+2,39+2,39+2,39+2,37+2,40+2,40+2,40+2,40+2,46+2,46+2,46+2,40+2,55+2,58+2,58+2,58+2,55+2,58+2,65+2,65+2,65+2,58+2
214509,https://sofifa.com/player/214509/nicolas-palacios/20/159586,N. Palacios,Nicolás Palacios Vidal,27,2/11/1992,190,73,Colombia,Independiente Medellín,67,70,825000,2000,"CDM, CM, CB",Right,1,3,2,Low/High,Lean,No,nan,nan,RES,26,Patriotas Boyacá FC,nan,2019,nan,nan,41,39,52,56,68,79,nan,nan,nan,nan,nan,nan,nan,36,37,61,59,34,52,44,38,59,59,50,34,64,62,48,43,36,92,78,41,75,64,50,55,33,56,69,74,63,9,9,14,12,7,50+2,50+2,50+2,50+2,51+2,51+2,51+2,50+2,53+2,53+2,53+2,53+2,59+2,59+2,59+2,53+2,60+2,66+2,66+2,66+2,60+2,61+2,66+2,66+2,66+2,61+2
216288,https://sofifa.com/player/216288/sebastian-mrowca/20/159586,S. Mrowca,Sebastian Mrowca,25,1/16/1994,177,79,Poland,SV Wehen Wiesbaden,67,70,875000,5000,"CDM, CB, RB",Right,1,3,2,Medium/High,Stocky,No,1400000,nan,LDM,10,nan,7/1/2014,2021,nan,nan,71,48,59,63,63,77,nan,nan,nan,nan,nan,nan,Injury Prone,57,37,49,66,36,58,40,34,61,63,69,73,75,60,82,67,81,79,74,54,80,65,47,60,50,49,59,68,66,10,11,15,10,11,55+2,55+2,55+2,58+2,57+2,57+2,57+2,58+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2
217709,https://sofifa.com/player/217709/raphael-da-silva-arruda/20/159586,Raphael Silva,Raphael da Silva Arruda,27,4/20/1992,190,84,Brazil,Al Faisaly,67,70,825000,8000,CB,Right,1,2,2,Medium/High,Normal,No,1400000,nan,RCB,4,nan,7/1/2019,2020,nan,nan,45,34,31,37,68,73,nan,nan,nan,nan,nan,nan,nan,28,30,70,34,31,31,35,36,28,41,49,42,38,63,41,45,71,61,78,30,76,63,31,30,44,60,70,69,66,10,13,14,9,7,43+2,43+2,43+2,36+2,38+2,38+2,38+2,36+2,36+2,36+2,36+2,37+2,40+2,40+2,40+2,37+2,52+2,54+2,54+2,54+2,52+2,55+2,65+2,65+2,65+2,55+2
225050,https://sofifa.com/player/225050/abdoul-ba/20/159586,A. Ba,Abdoul Ba,25,2/8/1994,203,94,Mauritania,AJ Auxerre,67,70,850000,2000,CB,Left,1,2,2,Low/Low,Lean,No,1600000,#Strength,SUB,5,nan,6/15/2017,2020,nan,nan,49,33,42,41,67,76,nan,nan,nan,nan,nan,nan,nan,35,30,72,59,32,36,27,30,34,52,44,53,33,56,30,41,32,65,91,28,63,63,28,31,47,62,65,70,64,9,11,13,12,15,45+2,45+2,45+2,41+2,42+2,42+2,42+2,41+2,41+2,41+2,41+2,43+2,46+2,46+2,46+2,43+2,56+2,58+2,58+2,58+2,56+2,58+2,66+2,66+2,66+2,58+2
226783,https://sofifa.com/player/226783/fatai-alashe/20/159586,F. Alashe,Fatai Alashe,25,10/21/1993,183,77,United States,FC Cincinnati,67,70,850000,3000,"CB, CM",Right,1,3,2,Medium/Medium,Normal,No,1300000,nan,SUB,27,nan,7/30/2018,2019,nan,nan,65,43,52,62,63,74,nan,nan,nan,nan,nan,nan,nan,37,33,71,66,35,61,32,39,55,63,61,68,62,68,63,50,69,73,74,56,75,64,56,50,38,69,60,63,60,9,12,14,16,14,56+2,56+2,56+2,56+2,57+2,57+2,57+2,56+2,58+2,58+2,58+2,57+2,60+2,60+2,60+2,57+2,61+2,63+2,63+2,63+2,61+2,62+2,65+2,65+2,65+2,62+2
229065,https://sofifa.com/player/229065/branislav-ninaj/20/159586,B. Niňaj,Branislav Niňaj,25,5/17/1994,191,85,Slovakia,Fortuna Sittard,67,70,850000,4000,CB,Right,1,3,2,Medium/Medium,Normal,No,1300000,nan,RCB,4,nan,7/30/2018,2021,nan,nan,42,24,55,48,66,73,nan,nan,nan,nan,nan,nan,nan,57,18,62,64,29,44,24,24,62,52,31,51,44,64,48,33,34,66,81,23,69,64,28,47,40,52,66,70,66,14,7,8,16,9,42+2,42+2,42+2,44+2,42+2,42+2,42+2,44+2,46+2,46+2,46+2,48+2,54+2,54+2,54+2,48+2,60+2,63+2,63+2,63+2,60+2,61+2,65+2,65+2,65+2,61+2
233670,https://sofifa.com/player/233670/akito-fukumori/20/159586,A. Fukumori,福森 晃斗,26,12/16/1992,183,75,Japan,Hokkaido Consadole Sapporo,67,70,850000,2000,"CB, LB, CM",Left,1,3,2,Medium/High,Normal,No,1100000,nan,LCB,5,nan,1/7/2017,2022,nan,nan,64,63,68,56,66,72,nan,nan,nan,nan,nan,nan,nan,65,63,53,72,37,46,72,74,66,68,66,63,64,66,62,69,68,77,77,68,52,64,42,62,62,65,69,70,65,13,10,8,7,5,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,64+2,64+2,64+2,61+2,66+2,67+2,67+2,67+2,66+2,66+2,65+2,65+2,65+2,66+2
235280,https://sofifa.com/player/235280/jose-aja/20/159586,J. Aja,José Manuel Aja Livchich,26,5/10/1993,193,84,Uruguay,Unión Española,67,70,850000,2000,CB,Right,1,3,2,Low/High,Stocky,No,1200000,nan,RCB,18,nan,1/3/2019,2019,nan,nan,60,37,40,46,65,78,nan,nan,nan,nan,nan,nan,nan,29,28,69,51,38,44,36,32,41,48,53,65,51,61,32,53,71,71,82,38,76,64,34,35,58,52,63,66,63,6,8,8,10,7,48+2,48+2,48+2,43+2,45+2,45+2,45+2,43+2,44+2,44+2,44+2,45+2,48+2,48+2,48+2,45+2,56+2,58+2,58+2,58+2,56+2,58+2,66+2,66+2,66+2,58+2
235890,https://sofifa.com/player/235890/marwane-saadane/20/159586,M. Saadane,Marwane Saadane,27,1/17/1992,187,75,Morocco,Al Fateh,67,70,825000,9000,"CB, CDM",Right,1,3,2,Low/Medium,Normal,No,1400000,nan,RDM,5,nan,7/1/2019,2021,nan,nan,59,47,59,60,66,65,nan,nan,nan,nan,nan,nan,nan,54,41,68,70,33,54,43,54,67,69,58,60,63,58,59,61,56,67,62,52,72,67,36,45,55,62,61,70,69,7,10,14,15,5,54+2,54+2,54+2,55+2,54+2,54+2,54+2,55+2,56+2,56+2,56+2,57+2,60+2,60+2,60+2,57+2,63+2,66+2,66+2,66+2,63+2,64+2,66+2,66+2,66+2,64+2
239388,https://sofifa.com/player/239388/franco-bechtholdt/20/159586,F. Bechtholdt,Franco Bechtholdt,25,8/15/1993,178,74,Argentina,Curicó Unido,67,70,850000,2000,"CB, CDM",Right,1,2,2,Medium/Medium,Lean,No,1200000,nan,RCB,16,nan,1/1/2012,2020,nan,nan,56,48,53,60,67,68,nan,nan,nan,nan,nan,nan,Injury Prone,46,48,70,67,36,58,37,45,54,64,56,56,49,64,68,53,65,73,67,49,66,63,38,39,48,65,65,69,68,7,14,7,9,12,55+2,55+2,55+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,55+2,57+2,57+2,57+2,55+2,62+2,63+2,63+2,63+2,62+2,63+2,66+2,66+2,66+2,63+2
244786,https://sofifa.com/player/244786/tomas-hajek/20/159586,T. Hájek,Tomáš Hájek,27,12/1/1991,187,78,Czech Republic,Vitesse,67,70,825000,6000,CB,Left,1,3,2,Medium/Medium,Normal,No,1300000,nan,SUB,18,nan,7/1/2019,2022,nan,nan,61,25,49,37,68,65,nan,nan,nan,nan,nan,nan,nan,28,23,62,69,27,28,32,40,62,42,58,64,41,69,49,32,73,58,76,22,44,65,20,30,32,61,67,70,72,11,13,9,8,10,41+2,41+2,41+2,39+2,39+2,39+2,39+2,39+2,42+2,42+2,42+2,43+2,49+2,49+2,49+2,43+2,58+2,61+2,61+2,61+2,58+2,61+2,65+2,65+2,65+2,61+2
246015,https://sofifa.com/player/246015/luis-del-pino/20/159586,Luis Mago,Luis Del Pino,24,9/15/1994,184,79,Venezuela,CD Palestino,67,70,875000,2000,"CB, LB",Left,1,2,2,Medium/Medium,Normal,No,1200000,nan,LCB,14,nan,1/22/2019,2019,SUB,14,77,42,59,54,66,70,nan,nan,nan,nan,nan,nan,nan,68,34,64,68,19,56,41,50,63,48,75,79,58,60,54,59,66,68,73,42,66,63,40,39,65,52,66,68,67,12,14,9,8,12,52+2,52+2,52+2,54+2,52+2,52+2,52+2,54+2,52+2,52+2,52+2,57+2,55+2,55+2,55+2,57+2,65+2,62+2,62+2,62+2,65+2,66+2,65+2,65+2,65+2,66+2
189544,https://sofifa.com/player/189544/simen-wangberg/20/159586,S. Wangberg,Simen Søraunet Wangberg,28,5/6/1991,188,85,Norway,Tromsø IL,67,69,775000,2000,CB,Right,1,3,2,Medium/High,Normal,No,1000000,nan,CB,22,nan,2/11/2014,2021,nan,nan,52,39,50,44,65,76,nan,nan,nan,nan,nan,nan,"Injury Prone, Long Passer (CPU AI Only)",43,31,70,56,44,33,34,32,55,58,54,50,44,63,46,62,75,65,81,37,76,62,43,50,21,62,64,66,63,16,7,16,11,9,51+2,51+2,51+2,46+2,48+2,48+2,48+2,46+2,48+2,48+2,48+2,48+2,53+2,53+2,53+2,48+2,57+2,62+2,62+2,62+2,57+2,59+2,66+2,66+2,66+2,59+2
189551,https://sofifa.com/player/189551/dylan-gissi/20/159586,D. Gissi,Dylan Gissi,28,4/27/1991,193,86,Switzerland,Atlético Tucumán,67,69,775000,5000,"CB, RB",Right,1,3,2,Low/Medium,Normal,No,1200000,#Strength,LCB,13,nan,7/3/2019,2020,nan,nan,38,47,58,55,63,78,nan,nan,nan,nan,nan,nan,nan,63,42,65,62,42,51,51,61,57,64,39,37,50,69,34,58,56,68,87,49,71,65,50,50,42,55,64,62,61,10,13,11,16,11,55+2,55+2,55+2,53+2,53+2,53+2,53+2,53+2,54+2,54+2,54+2,55+2,58+2,58+2,58+2,55+2,60+2,64+2,64+2,64+2,60+2,60+2,65+2,65+2,65+2,60+2
192496,https://sofifa.com/player/192496/paul-downing/20/159586,P. Downing,Paul Downing,27,10/26/1991,188,79,England,Portsmouth,67,69,800000,4000,CB,Right,1,3,2,Low/Medium,Lean,No,1500000,nan,RCB,5,nan,7/1/2019,2022,nan,nan,59,37,49,45,66,73,nan,nan,nan,nan,nan,nan,Diver,47,30,66,57,37,40,36,30,55,50,63,55,46,60,47,57,81,69,77,34,64,67,30,42,40,57,66,67,62,7,14,14,9,12,47+2,47+2,47+2,45+2,45+2,45+2,45+2,45+2,46+2,46+2,46+2,48+2,51+2,51+2,51+2,48+2,59+2,61+2,61+2,61+2,59+2,61+2,65+2,65+2,65+2,61+2
198624,https://sofifa.com/player/198624/joe-shaughnessy/20/159586,J. Shaughnessy,Joe Shaughnessy,26,7/6/1992,183,69,Republic of Ireland,Southend United,67,69,825000,4000,CB,Right,1,4,2,Medium/High,Lean,No,1500000,nan,RCB,19,nan,8/1/2019,2020,nan,nan,69,21,48,60,65,74,nan,nan,nan,nan,nan,nan,"Inflexible, Diver",38,16,66,63,16,59,36,31,60,61,71,68,70,59,50,33,79,76,75,19,68,62,22,32,35,58,65,68,65,10,16,12,7,16,44+2,44+2,44+2,48+2,46+2,46+2,46+2,48+2,48+2,48+2,48+2,52+2,53+2,53+2,53+2,52+2,61+2,63+2,63+2,63+2,61+2,63+2,66+2,66+2,66+2,63+2
201841,https://sofifa.com/player/201841/noe-dussenne/20/159586,N. Dussenne,Noë Dussenne,27,4/7/1992,191,85,Belgium,Standard de Liège,67,69,800000,5000,CB,Right,1,3,2,Medium/Medium,Normal,No,1300000,nan,SUB,36,nan,8/7/2019,2023,nan,nan,33,34,46,43,68,71,nan,nan,nan,nan,nan,nan,Leadership,41,28,73,56,56,35,28,29,49,51,35,31,52,66,39,50,34,66,77,21,70,69,28,40,59,68,69,66,64,12,16,15,7,11,45+2,45+2,45+2,40+2,41+2,41+2,41+2,40+2,42+2,42+2,42+2,43+2,49+2,49+2,49+2,43+2,56+2,61+2,61+2,61+2,56+2,58+2,65+2,65+2,65+2,58+2
204152,https://sofifa.com/player/204152/jens-jonsson/20/159586,J. Jønsson,Jens Jønsson,26,1/10/1993,182,78,Denmark,Atiker Konyaspor,67,69,825000,6000,"CDM, CB",Right,1,3,2,Medium/High,Lean,No,1700000,nan,RDM,6,nan,8/26/2016,2020,nan,nan,74,56,60,64,64,73,nan,nan,nan,nan,nan,nan,nan,51,54,60,66,46,60,49,48,61,68,71,76,71,68,67,63,75,73,73,60,71,67,54,65,45,63,60,67,64,12,8,6,15,10,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,65+2,66+2,66+2,66+2,65+2,65+2,66+2,66+2,66+2,65+2
204761,https://sofifa.com/player/204761/grant-hall/20/159586,G. Hall,Grant Hall,27,10/29/1991,191,71,England,Queens Park Rangers,67,69,800000,4000,CB,Right,1,3,2,Low/Medium,Lean,No,1600000,nan,RCB,4,nan,8/7/2015,2020,nan,nan,61,36,46,43,66,70,nan,nan,nan,nan,nan,nan,nan,27,31,67,60,28,32,30,31,52,53,60,62,55,66,44,43,71,59,77,42,64,68,37,45,45,59,67,64,65,16,13,12,10,11,48+2,48+2,48+2,45+2,46+2,46+2,46+2,45+2,48+2,48+2,48+2,47+2,52+2,52+2,52+2,47+2,57+2,61+2,61+2,61+2,57+2,60+2,66+2,66+2,66+2,60+2
205584,https://sofifa.com/player/205584/michael-ihiekwe/20/159586,M. Ihiekwe,Michael Ihiekwe,26,11/20/1992,186,81,England,Rotherham United,67,69,825000,4000,CB,Right,1,3,2,Medium/High,Lean,No,1500000,nan,RCB,20,nan,7/1/2017,2020,nan,nan,70,31,43,53,65,73,nan,nan,nan,nan,nan,nan,nan,38,28,68,52,33,47,31,29,44,59,65,74,68,57,52,39,71,73,76,26,68,66,25,39,45,49,64,65,64,7,15,6,15,8,46+2,46+2,46+2,47+2,45+2,45+2,45+2,47+2,46+2,46+2,46+2,49+2,49+2,49+2,49+2,49+2,59+2,59+2,59+2,59+2,59+2,61+2,65+2,65+2,65+2,61+2
209890,https://sofifa.com/player/209890/yroundu-musavu-king/20/159586,Y. Musavu-King,Yroundu Musavu-King,27,1/8/1992,186,83,Gabon,Le Mans FC,67,69,800000,2000,CB,Left,1,2,2,Low/Medium,Normal,No,1500000,nan,LCB,29,nan,8/6/2019,2020,nan,nan,55,35,48,51,66,75,nan,nan,nan,nan,nan,nan,nan,46,28,65,57,32,49,32,28,55,58,53,56,32,61,60,64,78,66,83,25,64,64,18,36,32,62,67,67,64,14,7,9,14,12,47+2,47+2,47+2,45+2,45+2,45+2,45+2,45+2,45+2,45+2,45+2,48+2,51+2,51+2,51+2,48+2,59+2,61+2,61+2,61+2,59+2,60+2,66+2,66+2,66+2,60+2
