sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
237563,https://sofifa.com/player/237563/aliou-badji/20/159586,A. Badji,Aliou Badji,21,10/10/1997,189,75,Senegal,SK Rapid Wien,68,76,1300000,6000,ST,Right,1,3,3,Medium/Low,Lean,No,2300000,nan,SUB,27,nan,2/6/2019,2022,nan,nan,85,66,41,66,26,80,nan,nan,nan,nan,nan,nan,nan,25,71,72,46,53,67,53,41,33,68,83,86,67,52,56,65,71,76,85,64,77,16,58,51,53,55,24,23,19,12,9,10,8,9,66+2,66+2,66+2,61+2,63+2,63+2,63+2,61+2,59+2,59+2,59+2,58+2,51+2,51+2,51+2,58+2,43+2,42+2,42+2,42+2,43+2,42+2,43+2,43+2,43+2,42+2
239589,https://sofifa.com/player/239589/wilfried-kanga/20/159586,W. Kanga,Wilfried Kanga,21,2/21/1998,183,76,France,Angers SCO,68,76,1300000,8000,ST,Right,1,4,3,Medium/Medium,Normal,No,3000000,nan,SUB,11,nan,7/1/2017,2020,nan,nan,75,63,60,68,24,65,nan,nan,nan,nan,nan,nan,nan,67,67,66,61,55,68,54,37,58,72,74,75,69,58,53,65,59,44,79,55,57,29,64,59,59,61,19,15,18,7,13,14,7,14,66+2,66+2,66+2,66+2,65+2,65+2,65+2,66+2,64+2,64+2,64+2,65+2,57+2,57+2,57+2,65+2,47+2,45+2,45+2,45+2,47+2,44+2,41+2,41+2,41+2,44+2
240730,https://sofifa.com/player/240730/kevin-zohi/20/159586,K. Zohi,Kévin Lucien Zohi,22,12/19/1996,177,75,Mali,RC Strasbourg Alsace,68,76,1300000,10000,"LM, ST",Right,1,3,3,High/High,Normal,No,2900000,nan,SUB,20,nan,1/1/2017,2021,nan,nan,78,66,58,72,24,55,nan,nan,nan,nan,nan,nan,Early Crosser,62,68,58,63,62,73,47,38,53,70,79,78,84,59,69,66,59,66,59,60,32,16,66,57,69,53,19,23,22,7,13,9,14,10,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,66+2,66+2,66+2,66+2,58+2,58+2,58+2,66+2,48+2,43+2,43+2,43+2,48+2,45+2,37+2,37+2,37+2,45+2
242202,https://sofifa.com/player/242202/ferdy-druijf/20/159586,F. Druijf,Ferdy Druijf,21,2/12/1998,190,83,Netherlands,AZ Alkmaar,68,76,1300000,4000,ST,Right,1,3,2,Medium/Medium,Normal,No,2300000,nan,SUB,14,nan,6/11/2015,2023,nan,nan,54,70,49,60,33,70,nan,nan,nan,nan,nan,nan,nan,36,75,72,56,65,59,58,33,43,64,53,55,55,62,49,70,61,67,79,64,52,24,66,57,67,55,37,25,23,9,8,9,7,10,66+2,66+2,66+2,59+2,62+2,62+2,62+2,59+2,60+2,60+2,60+2,57+2,55+2,55+2,55+2,57+2,44+2,45+2,45+2,45+2,44+2,43+2,44+2,44+2,44+2,43+2
244205,https://sofifa.com/player/244205/maximiliano-salas/20/159586,M. Salas,Maximiliano Salas,21,12/1/1997,173,80,Argentina,Club Necaxa,68,76,1300000,4000,"RM, ST",Left,1,3,2,High/Low,Stocky,No,2500000,nan,RS,10,nan,7/4/2019,2022,nan,nan,71,67,61,72,29,69,nan,nan,nan,nan,nan,nan,Early Crosser,60,67,56,67,49,72,48,35,65,72,73,69,73,66,71,74,64,69,85,70,32,16,64,60,54,59,49,13,19,9,12,15,12,13,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,50+2,48+2,48+2,48+2,50+2,46+2,42+2,42+2,42+2,46+2
245283,https://sofifa.com/player/245283/farid-el-melali/20/159586,F. El Melali,Farid El Melali,22,5/5/1997,168,65,Algeria,Angers SCO,68,76,1300000,9000,"RW, ST",Right,1,3,3,Medium/Medium,Normal,No,2900000,nan,SUB,28,nan,8/9/2018,2023,nan,nan,72,60,62,76,29,38,nan,nan,nan,nan,nan,nan,Early Crosser,65,69,41,65,53,82,49,43,56,70,71,72,68,52,90,55,38,45,38,45,30,18,62,64,66,57,25,35,36,5,8,8,13,10,60+2,60+2,60+2,67+2,65+2,65+2,65+2,67+2,66+2,66+2,66+2,66+2,58+2,58+2,58+2,66+2,49+2,44+2,44+2,44+2,49+2,46+2,36+2,36+2,36+2,46+2
212192,https://sofifa.com/player/212192/julian-green/20/159586,J. Green,Julian Green,24,6/6/1995,173,70,United States,SpVgg Greuther Fürth,68,75,1300000,4000,"CAM, LM, ST",Right,1,4,3,Medium/Low,Lean,No,2200000,nan,LM,37,nan,6/17/2018,2020,nan,nan,77,66,62,74,27,52,nan,nan,nan,nan,nan,nan,Crowd Favourite,69,68,55,66,69,75,58,53,51,69,78,77,82,65,80,63,65,71,49,63,31,16,66,59,60,60,29,25,24,14,9,8,10,12,65+2,65+2,65+2,69+2,67+2,67+2,67+2,69+2,67+2,67+2,67+2,68+2,59+2,59+2,59+2,68+2,52+2,44+2,44+2,44+2,52+2,48+2,38+2,38+2,38+2,48+2
217998,https://sofifa.com/player/217998/cristian-arango/20/159586,C. Arango,Cristian Daniel Arango Duque,24,3/9/1995,178,78,Colombia,Millonarios FC,68,75,1300000,2000,ST,Right,1,3,3,Medium/Medium,Normal,No,nan,nan,SUB,29,SL Benfica,nan,2020,nan,nan,70,66,53,70,32,69,nan,nan,nan,nan,nan,nan,"Argues with Officials, Crowd Favourite",45,65,67,54,56,70,74,73,39,71,70,70,67,68,66,74,73,59,74,67,69,23,64,59,57,59,44,21,16,6,14,9,6,13,67+2,67+2,67+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,62+2,55+2,55+2,55+2,62+2,46+2,46+2,46+2,46+2,46+2,44+2,45+2,45+2,45+2,44+2
221095,https://sofifa.com/player/221095/daniel-romera-andujar/20/159586,Dani Romera,Daniel Romera Andújar,23,8/23/1995,173,69,Spain,AD Alcorcón,68,75,1300000,4000,ST,Right,1,3,3,Medium/Medium,Normal,No,nan,nan,SUB,14,Cádiz CF,nan,2020,nan,nan,84,67,54,70,28,62,nan,nan,nan,nan,nan,nan,nan,47,69,55,59,62,68,55,70,39,65,82,85,85,64,88,72,80,58,64,58,57,17,67,57,69,59,40,20,15,15,15,7,10,8,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,63+2,54+2,54+2,54+2,63+2,46+2,43+2,43+2,43+2,46+2,44+2,41+2,41+2,41+2,44+2
222636,https://sofifa.com/player/222636/grejohn-kyei/20/159586,G. Kyei,Grejohn Kyei,23,8/12/1995,188,94,France,Stade de Reims,68,75,1300000,11000,ST,Right,1,3,3,Medium/Low,Normal,No,2800000,#Strength,SUB,9,nan,4/14/2014,2020,nan,nan,64,65,50,65,26,76,nan,nan,nan,nan,nan,nan,nan,40,68,73,62,52,67,51,36,43,65,62,66,61,59,61,68,80,69,88,54,55,19,68,45,72,64,20,23,18,10,12,12,8,7,67+2,67+2,67+2,61+2,63+2,63+2,63+2,61+2,60+2,60+2,60+2,60+2,54+2,54+2,54+2,60+2,44+2,43+2,43+2,43+2,44+2,42+2,43+2,43+2,43+2,42+2
225455,https://sofifa.com/player/225455/victor-davila/20/159586,V. Dávila,Víctor Dávila,21,11/4/1997,173,70,Chile,Pachuca,68,75,1300000,7000,"ST, CAM",Left,1,3,4,High/Low,Lean,No,2400000,nan,SUB,7,nan,1/1/2019,2024,nan,nan,71,66,63,75,30,54,nan,nan,nan,nan,nan,nan,"Selfish, Finesse Shot",45,69,43,75,65,75,65,67,65,74,71,71,78,69,74,68,53,63,57,62,37,25,69,59,53,72,28,31,34,15,10,13,16,15,66+2,66+2,66+2,68+2,69+2,69+2,69+2,68+2,69+2,69+2,69+2,67+2,64+2,64+2,64+2,67+2,51+2,50+2,50+2,50+2,51+2,48+2,41+2,41+2,41+2,48+2
227159,https://sofifa.com/player/227159/carlos-ibarguen/20/159586,C. Ibargüen,Carlos Alberto Ibargüen Hinojosa,23,10/7/1995,180,79,Colombia,Atlético Bucaramanga,68,75,1300000,1000,ST,Right,1,3,3,Medium/Low,Normal,No,2000000,nan,ST,31,nan,7/8/2019,2020,nan,nan,73,68,50,65,28,80,nan,nan,nan,nan,nan,nan,Power Free-Kick,34,70,60,54,66,66,55,69,34,67,72,73,58,59,56,71,75,76,82,59,83,19,68,67,68,56,27,24,26,7,14,12,14,13,67+2,67+2,67+2,62+2,65+2,65+2,65+2,62+2,62+2,62+2,62+2,61+2,55+2,55+2,55+2,61+2,46+2,45+2,45+2,45+2,46+2,44+2,44+2,44+2,44+2,44+2
229188,https://sofifa.com/player/229188/evangelos-pavlidis/20/159586,E. Pavlidis,Evangelos Pavlidis,20,11/21/1998,180,82,Greece,Willem II,68,75,1300000,4000,"ST, LW",Right,1,4,3,High/Medium,Normal,No,2100000,nan,ST,10,nan,7/1/2019,2022,nan,nan,67,69,58,65,41,75,nan,nan,nan,nan,nan,nan,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",58,69,66,63,56,66,58,44,54,64,65,69,65,65,70,74,78,75,77,72,67,24,61,55,65,64,44,42,37,13,11,10,13,14,66+2,66+2,66+2,64+2,64+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,53+2,52+2,52+2,52+2,53+2,52+2,51+2,51+2,51+2,52+2
231344,https://sofifa.com/player/231344/moussa-kone/20/159586,M. Koné,Moussa Koné,22,12/30/1996,174,72,Senegal,SG Dynamo Dresden,68,75,1300000,8000,"ST, RW, LW",Right,1,3,3,High/Medium,Lean,No,2300000,nan,SUB,14,nan,1/30/2018,2022,nan,nan,89,63,50,68,30,56,nan,nan,nan,nan,nan,nan,Early Crosser,48,70,59,58,53,64,43,27,36,68,91,88,79,73,77,58,70,69,48,49,57,27,72,54,71,66,33,23,16,9,12,5,12,7,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,64+2,64+2,64+2,65+2,55+2,55+2,55+2,65+2,50+2,45+2,45+2,45+2,50+2,48+2,41+2,41+2,41+2,48+2
205887,https://sofifa.com/player/205887/cauley-woodrow/20/159586,C. Woodrow,Cauley Woodrow,24,12/2/1994,184,74,England,Barnsley,68,74,1200000,6000,ST,Right,1,4,2,High/Medium,Normal,No,2600000,nan,ST,9,nan,1/1/2019,2022,nan,nan,69,68,54,65,31,68,nan,nan,nan,nan,nan,nan,"Long Throw-in, Beat Offside Trap",44,70,65,62,66,63,51,42,50,66,71,68,66,64,68,69,70,74,71,65,54,24,69,58,65,67,38,22,20,14,16,12,12,15,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,62+2,58+2,58+2,58+2,62+2,48+2,47+2,47+2,47+2,48+2,46+2,43+2,43+2,43+2,46+2
212000,https://sofifa.com/player/212000/erich-berko/20/159586,E. Berko,Erich  Berko,24,9/6/1994,181,82,Germany,SV Darmstadt 98,68,74,1200000,8000,"ST, RM, LM",Right,1,3,3,Medium/Medium,Normal,No,2200000,nan,SUB,40,nan,7/1/2019,2022,nan,nan,84,64,61,69,43,66,nan,nan,nan,nan,nan,nan,nan,65,66,52,67,58,69,51,42,50,67,86,83,74,66,74,66,66,75,69,59,48,38,68,61,56,65,52,38,31,8,14,10,14,12,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,66+2,66+2,66+2,68+2,61+2,61+2,61+2,68+2,58+2,53+2,53+2,53+2,58+2,55+2,50+2,50+2,50+2,55+2
212807,https://sofifa.com/player/212807/kekuta-manneh/20/159586,K. Manneh,Kekuta Manneh,24,12/30/1994,175,66,United States,FC Cincinnati,68,74,1200000,3000,"LM, LW, ST",Right,1,3,4,High/Medium,Lean,Yes,2000000,#Speedster,SUB,31,nan,2/13/2019,2024,nan,nan,94,66,60,71,37,58,nan,nan,nan,nan,nan,nan,"Argues with Officials, Early Crosser",57,62,46,64,57,72,63,66,53,65,95,93,84,63,76,77,69,61,58,69,50,32,63,60,60,66,31,46,29,9,11,14,10,9,65+2,65+2,65+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,67+2,60+2,60+2,60+2,67+2,54+2,50+2,50+2,50+2,54+2,52+2,46+2,46+2,46+2,52+2
223157,https://sofifa.com/player/223157/andrija-novakovich/20/159586,A. Novakovich,Andrija Novakovich,22,9/21/1996,191,78,United States,Reading,68,74,1200000,9000,ST,Right,1,3,3,High/Low,Lean,No,2600000,nan,SUB,23,nan,6/6/2014,2020,nan,nan,70,69,42,66,26,65,nan,nan,nan,nan,nan,nan,Speed Dribbler (CPU AI Only),33,71,65,46,64,67,56,42,29,67,67,72,74,63,44,74,62,71,75,61,34,22,67,51,63,68,24,19,20,10,14,7,13,13,67+2,67+2,67+2,61+2,64+2,64+2,64+2,61+2,59+2,59+2,59+2,58+2,51+2,51+2,51+2,58+2,43+2,39+2,39+2,39+2,43+2,42+2,39+2,39+2,39+2,42+2
224438,https://sofifa.com/player/224438/adam-buksa/20/159586,A. Buksa,Adam Buksa,22,7/12/1996,192,87,Poland,Pogoń Szczecin,68,74,1200000,3000,ST,Right,1,4,3,Medium/Low,Lean,No,1900000,nan,ST,18,nan,7/1/2018,2021,nan,nan,69,66,56,65,30,68,nan,nan,nan,nan,nan,nan,Power Free-Kick,47,71,69,63,61,66,52,46,44,67,67,71,63,65,48,64,79,72,72,58,51,24,68,65,67,66,31,23,21,7,13,10,6,14,67+2,67+2,67+2,64+2,66+2,66+2,66+2,64+2,64+2,64+2,64+2,63+2,58+2,58+2,58+2,63+2,48+2,46+2,46+2,46+2,48+2,46+2,44+2,44+2,44+2,46+2
230963,https://sofifa.com/player/230963/rivaldo-vitor-borba-ferreira-jr/20/159586,Rivaldinho,Rivaldo Vítor Borba Ferreira Jr.,24,4/29/1995,186,80,Brazil,FC Viitorul,68,74,1200000,4000,ST,Right,1,3,2,High/Low,Normal,No,1900000,nan,SUB,7,nan,7/27/2019,2021,nan,nan,75,67,44,60,24,70,nan,nan,nan,nan,nan,nan,nan,33,67,78,46,49,55,69,33,36,63,73,77,74,65,51,81,71,58,74,59,73,19,59,53,66,52,21,16,14,7,14,9,10,12,66+2,66+2,66+2,58+2,61+2,61+2,61+2,58+2,57+2,57+2,57+2,56+2,49+2,49+2,49+2,56+2,40+2,40+2,40+2,40+2,40+2,40+2,41+2,41+2,41+2,40+2
232066,https://sofifa.com/player/232066/walter-gonzalez/20/159586,W. González,Walter Rodrigo González Sosa,24,6/21/1995,185,79,Paraguay,CD Everton de Viña del Mar,68,74,1200000,2000,ST,Right,1,3,3,Medium/Medium,Normal,No,1900000,nan,RES,30,nan,7/1/2018,2021,nan,nan,63,68,50,67,30,65,nan,nan,nan,nan,nan,nan,nan,51,67,72,51,69,71,63,25,37,66,62,63,62,66,50,73,80,61,71,64,51,17,69,58,66,59,38,22,15,7,6,9,11,15,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,61+2,61+2,61+2,61+2,54+2,54+2,54+2,61+2,45+2,42+2,42+2,42+2,45+2,42+2,42+2,42+2,42+2,42+2
232156,https://sofifa.com/player/232156/mathias-honsak/20/159586,M. Honsak,Mathias Honsak,22,12/20/1996,188,78,Austria,SV Darmstadt 98,68,74,1200000,7000,"LM, ST, LB",Left,1,3,3,Medium/Medium,Lean,No,2200000,nan,SUB,18,nan,7/5/2019,2022,nan,nan,82,63,61,66,50,70,nan,nan,nan,nan,nan,nan,"Early Crosser, Speed Dribbler (CPU AI Only)",65,65,56,64,42,65,50,47,53,69,78,85,67,59,63,71,66,72,75,58,57,54,66,63,41,48,38,56,51,5,9,7,11,12,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,65+2,65+2,65+2,66+2,62+2,62+2,62+2,66+2,61+2,58+2,58+2,58+2,61+2,60+2,56+2,56+2,56+2,60+2
232214,https://sofifa.com/player/232214/david-lemos/20/159586,D. Lemos,David Fernando Lemos Cortés,24,5/11/1995,175,72,Colombia,Once Caldas,68,74,1200000,2000,"LM, ST",Right,1,3,3,High/Medium,Lean,No,1900000,nan,SUB,28,nan,1/14/2016,2020,nan,nan,77,71,59,67,28,63,nan,nan,nan,nan,nan,nan,nan,58,74,68,61,65,67,58,33,59,64,82,73,70,62,78,67,73,68,71,68,33,20,74,64,70,67,31,20,20,5,7,7,12,12,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,66+2,59+2,59+2,59+2,66+2,48+2,45+2,45+2,45+2,48+2,46+2,40+2,40+2,40+2,46+2
239432,https://sofifa.com/player/239432/adrian-grbic/20/159586,A. Grbic,Adrian Grbic,22,8/4/1996,188,82,Austria,Clermont Foot 63,68,74,1200000,3000,ST,Right,1,4,2,High/Medium,Normal,No,2400000,nan,ST,9,nan,7/1/2019,2022,nan,nan,73,70,53,64,23,68,nan,nan,nan,nan,nan,nan,nan,52,70,66,56,65,64,58,67,42,67,70,75,61,58,63,73,55,68,75,68,52,17,64,52,71,48,18,21,17,9,11,11,11,10,67+2,67+2,67+2,63+2,64+2,64+2,64+2,63+2,61+2,61+2,61+2,61+2,54+2,54+2,54+2,61+2,45+2,41+2,41+2,41+2,45+2,42+2,39+2,39+2,39+2,42+2
241301,https://sofifa.com/player/241301/justin-shonga/20/159586,J. Shonga,Justin Shonga,22,11/5/1996,179,64,Zambia,Orlando Pirates,68,74,1200000,1000,ST,Right,1,3,3,High/Medium,Normal,No,2900000,nan,RS,12,nan,9/27/2017,2021,nan,nan,73,66,60,69,31,52,nan,nan,nan,nan,nan,nan,nan,62,76,61,69,55,72,38,70,35,66,75,72,61,64,68,54,64,65,52,57,35,15,70,66,71,59,38,25,28,6,7,12,9,13,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,67+2,58+2,58+2,58+2,67+2,50+2,44+2,44+2,44+2,50+2,48+2,40+2,40+2,40+2,48+2
244464,https://sofifa.com/player/244464/eryc-castillo/20/159586,E. Castillo,Eryc Castillo,24,2/5/1995,175,80,Ecuador,Santos Laguna,68,74,1200000,8000,ST,Right,1,3,3,Medium/Medium,Normal,No,nan,nan,RS,13,Club Tijuana,nan,2020,nan,nan,79,65,59,72,33,65,nan,nan,nan,nan,nan,nan,"Selfish, Early Crosser",71,67,58,62,54,72,50,40,59,72,79,79,84,58,69,68,67,72,70,62,44,32,67,51,62,64,21,41,24,9,13,13,12,14,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,65+2,65+2,65+2,67+2,60+2,60+2,60+2,67+2,54+2,49+2,49+2,49+2,54+2,51+2,44+2,44+2,44+2,51+2
210644,https://sofifa.com/player/210644/emiliano-marcondes/20/159586,E. Marcondes,Emiliano Marcondes,24,3/9/1995,183,75,Denmark,Brentford,68,73,1200000,14000,"CAM, ST, LW",Right,1,3,3,High/Medium,Lean,No,2400000,nan,SUB,17,nan,1/1/2018,2021,nan,nan,70,66,65,71,35,59,nan,nan,nan,nan,nan,nan,"Power Free-Kick, Finesse Shot",64,70,53,69,57,70,69,70,60,70,72,69,83,64,68,67,59,68,56,61,54,23,64,62,61,58,32,42,27,7,8,10,12,13,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,67+2,62+2,62+2,62+2,67+2,53+2,51+2,51+2,51+2,53+2,50+2,44+2,44+2,44+2,50+2
220148,https://sofifa.com/player/220148/nicolas-orsini/20/159586,N. Orsini,Nicolás Orsini,24,9/12/1994,186,75,Argentina,Club Atlético Lanús,68,73,1200000,7000,ST,Right,1,3,2,Medium/Low,Normal,No,1900000,nan,RES,33,nan,7/13/2019,2022,nan,nan,75,63,50,64,27,65,nan,nan,nan,nan,nan,nan,nan,34,65,67,56,53,63,44,33,59,67,71,79,63,62,62,70,71,54,79,55,40,13,68,55,59,56,33,22,15,11,6,16,6,16,66+2,66+2,66+2,61+2,64+2,64+2,64+2,61+2,62+2,62+2,62+2,60+2,55+2,55+2,55+2,60+2,42+2,43+2,43+2,43+2,42+2,41+2,41+2,41+2,41+2,41+2
222262,https://sofifa.com/player/222262/cyriel-dessers/20/159586,C. Dessers,Cyriel Dessers,24,12/8/1994,185,80,Belgium,Heracles Almelo,68,73,1200000,4000,ST,Right,1,4,3,Medium/Medium,Normal,No,1900000,nan,ST,9,nan,7/8/2019,2022,nan,nan,71,70,52,63,28,70,nan,nan,nan,nan,nan,nan,nan,44,70,66,58,65,62,42,35,49,64,69,73,65,67,62,74,76,72,76,68,52,13,64,58,65,69,42,16,14,14,11,11,12,10,67+2,67+2,67+2,62+2,65+2,65+2,65+2,62+2,62+2,62+2,62+2,61+2,56+2,56+2,56+2,61+2,45+2,44+2,44+2,44+2,45+2,43+2,42+2,42+2,42+2,43+2
225368,https://sofifa.com/player/225368/babacar-gueye/20/159586,B. Gueye,Babacar Gueye,24,12/31/1994,192,84,Senegal,SC Paderborn 07,68,73,1200000,9000,ST,Right,1,3,2,Medium/Medium,Normal,No,2300000,#Strength,SUB,27,nan,8/31/2018,2020,nan,nan,64,66,42,62,21,67,nan,nan,nan,nan,nan,nan,nan,30,67,75,53,47,60,35,32,33,64,63,65,63,65,57,72,67,35,86,61,59,11,66,46,63,57,17,15,18,11,9,9,7,6,66+2,66+2,66+2,58+2,62+2,62+2,62+2,58+2,58+2,58+2,58+2,54+2,48+2,48+2,48+2,54+2,37+2,37+2,37+2,37+2,37+2,36+2,40+2,40+2,40+2,36+2
225533,https://sofifa.com/player/225533/chris-bedia/20/159586,C. Bedia,Chris Bedia,23,3/5/1996,190,82,Ivory Coast,ESTAC Troyes,68,73,1200000,4000,ST,Left,1,2,2,Medium/Low,Normal,No,nan,nan,SUB,29,Sporting de Charleroi,nan,2020,nan,nan,76,64,50,66,33,70,nan,nan,nan,nan,nan,nan,Long Passer (CPU AI Only),39,65,72,63,51,68,31,32,31,62,73,78,68,65,62,71,73,64,78,56,58,32,61,61,66,64,19,36,27,13,10,9,6,11,66+2,66+2,66+2,63+2,65+2,65+2,65+2,63+2,62+2,62+2,62+2,61+2,55+2,55+2,55+2,61+2,48+2,46+2,46+2,46+2,48+2,47+2,47+2,47+2,47+2,47+2
231394,https://sofifa.com/player/231394/hildeberto-jose-morgado-pereira/20/159586,Hildeberto Pereira,Hildeberto José Morgado Pereira,23,3/2/1996,177,77,Portugal,Vitória de Setúbal,68,73,1200000,3000,"LW, ST",Right,1,4,3,Medium/Medium,Stocky,No,2600000,nan,LW,11,nan,8/2/2018,2021,nan,nan,84,64,59,72,53,78,nan,nan,nan,nan,nan,nan,"Inflexible, Injury Free, Early Crosser",58,61,57,64,65,73,66,46,56,68,82,86,74,69,77,78,74,76,75,56,88,55,69,56,63,74,46,58,54,13,9,14,14,11,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,68+2,63+2,63+2,63+2,68+2,63+2,61+2,61+2,61+2,63+2,62+2,61+2,61+2,61+2,62+2
237524,https://sofifa.com/player/237524/sory-kaba/20/159586,S. Kaba,Sory Kaba,24,4/10/1995,191,80,Guinea,FC Midtjylland,68,73,1200000,9000,ST,Right,1,3,3,Medium/Low,Normal,No,1700000,nan,SUB,9,nan,7/5/2019,2024,nan,nan,73,66,51,62,38,72,nan,nan,nan,nan,nan,nan,nan,49,67,71,59,49,61,42,39,47,64,66,78,61,60,60,72,71,70,79,60,58,35,70,49,69,59,45,26,24,11,9,14,8,14,67+2,67+2,67+2,62+2,63+2,63+2,63+2,62+2,60+2,60+2,60+2,61+2,55+2,55+2,55+2,61+2,50+2,49+2,49+2,49+2,50+2,49+2,48+2,48+2,48+2,49+2
237769,https://sofifa.com/player/237769/koya-kitagawa/20/159586,K. Kitagawa,北川 航也,22,7/26/1996,180,74,Japan,SK Rapid Wien,68,73,1200000,7000,ST,Right,1,4,3,High/Low,Normal,No,1900000,nan,SUB,32,nan,7/31/2019,2023,nan,nan,78,64,49,64,36,63,nan,nan,nan,nan,nan,nan,Outside Foot Shot,27,70,63,60,68,65,66,41,50,62,77,78,69,66,58,64,63,57,69,49,54,24,70,51,67,63,38,32,34,5,7,12,9,15,66+2,66+2,66+2,61+2,64+2,64+2,64+2,61+2,62+2,62+2,62+2,60+2,55+2,55+2,55+2,60+2,47+2,47+2,47+2,47+2,47+2,46+2,46+2,46+2,46+2,46+2
239795,https://sofifa.com/player/239795/caleb-ekuban/20/159586,C. Ekuban,Caleb Ekuban,25,3/23/1994,180,80,Ghana,Trabzonspor,68,73,1200000,12000,"ST, RM",Right,1,3,3,High/Medium,Normal,No,2500000,nan,SUB,18,nan,7/1/2018,2022,nan,nan,79,64,59,68,26,77,nan,nan,nan,nan,nan,nan,nan,64,66,63,60,59,68,68,42,50,70,81,78,64,65,59,65,80,79,78,61,70,29,67,59,62,66,22,17,17,8,13,9,11,6,67+2,67+2,67+2,67+2,66+2,66+2,66+2,67+2,64+2,64+2,64+2,67+2,58+2,58+2,58+2,67+2,51+2,47+2,47+2,47+2,51+2,47+2,43+2,43+2,43+2,47+2
241874,https://sofifa.com/player/241874/anthony-blondell/20/159586,A. Blondell,Anthony Blondell,25,5/17/1994,185,77,Venezuela,CD Huachipato,68,73,1200000,4000,"ST, RW",Right,1,3,3,High/Low,Normal,No,nan,nan,ST,9,Vancouver Whitecaps FC,nan,2019,nan,nan,71,68,52,63,33,72,nan,nan,nan,nan,nan,nan,nan,45,69,64,55,60,63,62,61,43,67,69,72,58,60,50,72,68,63,80,65,62,13,65,56,66,55,47,25,21,10,8,11,13,15,66+2,66+2,66+2,62+2,64+2,64+2,64+2,62+2,61+2,61+2,61+2,60+2,54+2,54+2,54+2,60+2,46+2,45+2,45+2,45+2,46+2,44+2,45+2,45+2,45+2,44+2
242716,https://sofifa.com/player/242716/corey-baird/20/159586,C. Baird,Corey Baird,23,1/30/1996,178,73,United States,Real Salt Lake,68,73,1200000,3000,"ST, LW",Right,1,4,2,High/Medium,Normal,No,1900000,nan,LM,17,nan,1/1/2018,2021,nan,nan,79,65,54,65,33,66,nan,nan,nan,nan,nan,nan,Long Passer (CPU AI Only),49,69,67,60,56,63,60,55,36,66,77,81,69,64,67,68,63,66,66,57,67,24,68,59,61,61,34,29,21,5,14,10,8,13,67+2,67+2,67+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,63+2,55+2,55+2,55+2,63+2,49+2,46+2,46+2,46+2,49+2,47+2,45+2,45+2,45+2,47+2
